views,likes,dislikes,comments,engagement_rate,sentiment_score,like_to_view_ratio,comment_to_view_ratio,like_to_comment_ratio,like_to_dislike_ratio,log_views,log_likes,log_comments,engagement_intensity,views_outlier,likes_outlier,comments_outlier,engagement_label
223871,8421,191,1214,0.0430381782365737,-0.4175417196039162,0.0376152444253859,0.0054227415666094,6.930864197530864,44.089005235602095,12.31882973893822,9.038602608721874,7.102499355774649,0.043037985991995424,False,False,False,0
115791,9586,75,2800,0.1069685899594959,0.2237057894447589,0.0827863755699875,0.0241812905900234,3.422349161013924,127.81333333333333,11.659550757105908,9.168163293076997,7.937731775260109,0.10696766616001105,False,False,False,0
224019,3585,138,208,0.0169315995518237,-0.7210122786959163,0.0160030354432639,0.00092848852781,17.15311004784689,25.97826086956522,12.31949061256573,8.184792654165078,5.342334251964811,0.01693152397107401,False,False,False,0
144418,11758,89,1014,0.0884377293689152,-0.4157107029295637,0.0814158801819705,0.0070212368178702,11.58423645320197,132.1123595505618,11.880474075732481,9.372374183823416,6.922643891475888,0.08843711699984075,False,False,False,0
145921,1707,578,673,0.0163101952426312,-0.2672763134126166,0.0116980304546264,0.0046120530146242,2.5326409495548963,2.953287197231834,11.890827511354582,7.443078374348516,6.513230110912307,0.016310083469250697,False,False,False,0
33980,4884,52,234,0.1506180105944673,-0.0878600315659281,0.1437273770636532,0.0068862011123863,20.782978723404256,93.92307692307692,10.433556823868823,8.493924564476883,5.459585514144159,0.15061357817603954,False,False,False,0
223077,8676,193,1392,0.0451323982302075,0.5703519227860272,0.0388922260375294,0.0062399698760074,6.228284278535535,44.95336787564767,12.31527676506972,9.06843112579349,7.239214973779806,0.04513219591353697,False,False,False,0
80705,4687,41,437,0.0634904900563781,-0.6006524356832805,0.0580749882288801,0.0054147151388992,10.700913242009133,114.3170731707317,11.298568200936636,8.452761331256848,6.082218910376446,0.06348970336777934,False,False,False,0
120727,9033,224,1346,0.0859708267413254,0.0284688768272232,0.0748210854151481,0.0111490292227155,6.706013363028953,40.325892857142854,11.701295360298387,9.108750516214549,7.205635176410364,0.08597011463786362,False,False,False,0
27943,156,36,83,0.0085531260065132,0.1848291377240849,0.0055825937589464,0.0029702261666189,1.8571428571428568,4.333333333333333,10.237957786486668,5.056245805348308,4.430816798843313,0.008552819925565417,False,False,False,0
